sales_rep_id,sales_rep_name,doctor_id,doctor_name,specialty,region,medicine_name,units_sold,revenue,visit_date,target,achieved_pct,marketing_spend,prescriptions,roi
1008,Robert Pace,2013,Christopher Palmer,Orthopedics,West,PainOff,419,604198,2025-11-01,57186,1056.55,39049,15,15.47
1012,Joanna Smith,2033,Russell Barnes,Dermatology,South,SkinGlow,59,13157,2025-12-05,101928,12.91,31600,79,0.42
1010,William Levy,2001,Gina Hernandez,Orthopedics,South,PainOff,28,12348,2026-03-10,80751,15.29,8252,85,1.5
1011,Diane Cruz,2016,Isaac Mann,Cardiology,South,HeartSafe,460,548320,2025-10-01,158663,345.59,28753,15,19.07
1011,Michelle Francis,2047,Roy Newman,Orthopedics,South,PainOff,250,346750,2025-06-04,101341,342.16,30309,80,11.44
1011,Michelle Francis,2001,Gina Hernandez,Orthopedics,North,PainOff,160,134560,2025-08-19,185605,72.5,29207,97,4.61
1015,Robert Pace,2037,Suzanne Mclaughlin,Neurology,East,NeuroPlus,35,28630,2026-05-05,50542,56.65,7303,35,3.92
1007,William Levy,2021,Bryce Lee,Cardiology,West,HeartSafe,118,127912,2025-11-24,136832,93.48,23186,6,5.52
1012,William Levy,2048,Cynthia Hodges,Cardiology,West,HeartSafe,156,202020,2025-07-27,150470,134.26,21805,69,9.26
1000,Robert Pace,2051,Katherine Gregory,Dermatology,North,SkinGlow,156,32760,2025-10-01,137654,23.8,21424,44,1.53
1010,Joseph Schroeder,2029,Jacob Wright,Neurology,North,NeuroPlus,124,50468,2025-07-20,121646,41.49,15488,60,3.26
1015,Allison Wood,2037,Suzanne Mclaughlin,Neurology,East,NeuroPlus,329,279979,2025-06-20,180530,155.09,15913,88,17.59
1004,Daniel Thompson,2044,Nathan Buckley,Neurology,North,NeuroPlus,328,435256,2026-03-24,178697,243.57,11962,5,36.39
1003,Joseph Schroeder,2041,Margaret Johnson,Dermatology,North,SkinGlow,177,79827,2026-04-29,109671,72.79,11292,24,7.07
1015,Allison Wood,2020,Dean Johnson,Orthopedics,West,PainOff,114,95190,2025-09-08,105702,90.06,21281,90,4.47
1014,Joseph Schroeder,2035,Eric Perez,Cardiology,South,HeartSafe,37,43475,2025-12-21,104519,41.6,11593,41,3.75
1001,Krystal Reese,2047,Roy Newman,Orthopedics,West,PainOff,440,638000,2026-01-01,151231,421.87,26417,27,24.15
1011,Daniel Thompson,2004,Tina Lara,Neurology,North,NeuroPlus,398,210940,2026-05-19,172961,121.96,14619,7,14.43
1008,William Levy,2048,Cynthia Hodges,Cardiology,East,HeartSafe,311,194686,2026-01-22,68962,282.31,24771,99,7.86
1009,Michelle Francis,2006,Elizabeth Smith,Cardiology,East,HeartSafe,471,308976,2025-09-18,191803,161.09,8229,91,37.55
1003,Allison Wood,2050,Michael Daniels,Dermatology,West,SkinGlow,76,42484,2025-05-27,133625,31.79,30158,31,1.41
1013,Justin Hays,2035,Eric Perez,Cardiology,West,HeartSafe,357,94248,2026-02-04,75992,124.02,20082,87,4.69
1002,Ruth Holmes,2016,Isaac Mann,Cardiology,West,HeartSafe,332,400392,2025-06-02,59720,670.45,17197,16,23.28
1003,William Levy,2006,Elizabeth Smith,Cardiology,West,HeartSafe,272,400656,2026-02-05,140729,284.7,19754,85,20.28
1009,Allison Wood,2047,Roy Newman,Orthopedics,East,PainOff,153,49725,2025-12-13,101039,49.21,38741,23,1.28
1001,Allison Wood,2032,Samantha Garcia,Cardiology,South,HeartSafe,106,114374,2025-11-24,53873,212.3,14780,52,7.74
1015,Jordan Adams,2004,Tina Lara,Neurology,North,NeuroPlus,231,299376,2026-05-12,78647,380.66,24470,62,12.23
1010,Justin Hays,2024,Tracy Williams,Dermatology,East,SkinGlow,255,64515,2025-09-30,57702,111.81,13005,50,4.96
1014,Robert Pace,2025,William Rios,Dermatology,North,SkinGlow,146,35916,2025-12-28,145674,24.66,16220,65,2.21
1009,Michelle Francis,2056,Michael Smith,Dermatology,West,SkinGlow,446,491046,2026-01-01,109490,448.48,12355,48,39.74
1000,Justin Hays,2056,Michael Smith,Dermatology,South,SkinGlow,108,81864,2026-04-20,67678,120.96,14057,6,5.82
1012,Allison Wood,2024,Tracy Williams,Dermatology,South,SkinGlow,21,7182,2025-11-23,66228,10.84,16792,78,0.43
1007,William Levy,2001,Gina Hernandez,Orthopedics,East,PainOff,116,49764,2025-07-01,180414,27.58,7314,12,6.8
1012,Daniel Thompson,2042,Veronica Ward,Cardiology,South,HeartSafe,28,18844,2025-07-01,71780,26.25,24912,66,0.76
1003,Joseph Schroeder,2026,Andrew Matthews,Neurology,East,NeuroPlus,407,413105,2025-12-02,98023,421.44,32429,38,12.74
1003,Michael Williams,2049,Seth Evans,Dermatology,West,SkinGlow,94,134890,2026-03-02,149735,90.09,27644,88,4.88
1010,Daniel Thompson,2035,Eric Perez,Cardiology,North,HeartSafe,28,18760,2025-06-06,170030,11.03,17368,18,1.08
1009,Justin Hays,2059,Melissa Rodriguez,Cardiology,South,HeartSafe,329,98371,2026-02-20,113545,86.64,31842,43,3.09
1014,Michelle Francis,2037,Suzanne Mclaughlin,Neurology,South,NeuroPlus,79,19829,2026-03-20,135608,14.62,13657,47,1.45
1000,Michael Williams,2039,Angela Thomas,Neurology,East,NeuroPlus,267,86241,2025-11-04,97067,88.85,29364,79,2.94
1004,Diane Cruz,2027,Andrew Huffman,Orthopedics,South,PainOff,452,602968,2025-07-14,150198,401.45,17036,67,35.39
1013,Michelle Francis,2040,Nicole Hernandez,Cardiology,South,HeartSafe,22,26576,2025-10-10,99902,26.6,37369,68,0.71
1015,Megan Terry,2003,Christopher Davis,Cardiology,South,HeartSafe,179,155372,2025-12-04,144175,107.77,10735,39,14.47
1006,Jessica Vaughn,2020,Dean Johnson,Orthopedics,North,PainOff,105,54915,2025-07-01,137375,39.97,10658,63,5.15
1008,Justin Hays,2018,Elijah Thompson II,Orthopedics,South,PainOff,73,25696,2026-05-11,79889,32.16,16162,27,1.59
1009,Michelle Francis,2049,Seth Evans,Dermatology,West,SkinGlow,426,444318,2025-06-08,96082,462.44,23486,55,18.92
1008,Michelle Francis,2033,Russell Barnes,Dermatology,South,SkinGlow,370,524290,2025-11-19,161609,324.42,18470,44,28.39
1011,Justin Hays,2050,Michael Daniels,Dermatology,West,SkinGlow,45,31950,2026-04-22,173048,18.46,31197,52,1.02
1005,Michelle Francis,2035,Eric Perez,Cardiology,South,HeartSafe,64,40000,2026-01-03,123207,32.47,16830,66,2.38
1002,Michelle Francis,2037,Suzanne Mclaughlin,Neurology,North,NeuroPlus,43,40936,2026-01-20,121639,33.65,14534,73,2.82
1014,Joanna Smith,2058,Bryan Brady,Cardiology,East,HeartSafe,229,278922,2025-06-21,183814,151.74,33191,65,8.4
1011,Michelle Francis,2051,Katherine Gregory,Dermatology,South,SkinGlow,480,325920,2025-09-25,92997,350.46,10288,68,31.68
1004,Robert Pace,2021,Bryce Lee,Cardiology,West,HeartSafe,250,281750,2026-02-08,58216,483.97,28050,33,10.04
1006,Ruth Holmes,2036,Kristina Thompson,Dermatology,North,SkinGlow,213,98406,2025-06-11,163965,60.02,20277,67,4.85
1009,Megan Terry,2054,Valerie Gaines,Orthopedics,North,PainOff,262,76242,2026-02-09,63303,120.44,6560,90,11.62
1015,Joanna Smith,2059,Melissa Rodriguez,Cardiology,South,HeartSafe,455,161070,2026-04-29,52085,309.24,34045,63,4.73
1004,Joseph Schroeder,2034,Anna Thomas,Orthopedics,East,PainOff,216,189648,2025-09-02,199482,95.07,17492,10,10.84
1015,Justin Hays,2056,Michael Smith,Dermatology,North,SkinGlow,364,273364,2025-07-30,180773,151.22,24420,70,11.19
1009,Allison Wood,2004,Tina Lara,Neurology,West,NeuroPlus,100,47200,2025-06-05,63941,73.82,9437,75,5.0
1007,Jordan Adams,2040,Nicole Hernandez,Cardiology,North,HeartSafe,290,341040,2025-12-17,77621,439.37,15410,99,22.13
1004,Daniel Thompson,2027,Andrew Huffman,Orthopedics,South,PainOff,57,79857,2025-06-05,179535,44.48,22538,46,3.54
1009,Megan Terry,2024,Tracy Williams,Dermatology,East,SkinGlow,248,278008,2025-06-22,77521,358.62,38094,87,7.3
1007,Jessica Vaughn,2044,Nathan Buckley,Neurology,South,NeuroPlus,201,295068,2025-12-27,76681,384.8,7695,17,38.35
1003,Michael Williams,2023,Sara Salazar,Cardiology,South,HeartSafe,394,215124,2025-07-14,54226,396.72,18497,96,11.63
1010,Krystal Reese,2025,William Rios,Dermatology,South,SkinGlow,29,31146,2025-08-10,137526,22.65,32008,38,0.97
1014,Ruth Holmes,2052,Tiffany Black,Cardiology,West,HeartSafe,333,389610,2025-11-12,94397,412.74,35330,71,11.03
1006,Michael Williams,2052,Tiffany Black,Cardiology,East,HeartSafe,479,541749,2025-08-13,179321,302.11,18454,47,29.36
1006,Allison Wood,2002,Allison Quinn,Dermatology,North,SkinGlow,230,74060,2026-04-15,94981,77.97,10553,12,7.02
1013,Krystal Reese,2026,Andrew Matthews,Neurology,South,NeuroPlus,465,584970,2026-01-17,180819,323.51,36673,15,15.95
1010,Joanna Smith,2050,Michael Daniels,Dermatology,East,SkinGlow,406,397880,2026-01-21,120962,328.93,19393,45,20.52
1001,Megan Terry,2043,Barry Daniel,Dermatology,West,SkinGlow,184,270848,2025-09-23,160468,168.79,18166,42,14.91
1000,Robert Pace,2033,Russell Barnes,Dermatology,West,SkinGlow,368,515936,2026-05-09,132208,390.25,24177,28,21.34
1002,Ruth Holmes,2037,Suzanne Mclaughlin,Neurology,South,NeuroPlus,385,502040,2025-12-09,85420,587.73,38403,83,13.07
1014,William Levy,2015,Rachel Gibbs,Dermatology,South,SkinGlow,174,81432,2026-03-30,141226,57.66,11812,94,6.89
1008,Justin Hays,2030,Kathleen Harris,Neurology,West,NeuroPlus,59,65431,2025-07-09,183038,35.75,38876,11,1.68
1009,Justin Hays,2056,Michael Smith,Dermatology,South,SkinGlow,321,107214,2025-12-21,190723,56.21,16648,8,6.44
1002,Ruth Holmes,2031,Andrew Moore,Neurology,East,NeuroPlus,226,303292,2025-10-01,154299,196.56,13258,94,22.88
1014,Jessica Vaughn,2000,Erin Young,Dermatology,North,SkinGlow,215,74175,2026-01-09,192018,38.63,29382,20,2.52
1012,Justin Hays,2006,Elizabeth Smith,Cardiology,West,HeartSafe,379,449494,2026-02-13,183157,245.41,38338,19,11.72
1000,Krystal Reese,2014,Allison Zimmerman,Orthopedics,South,PainOff,381,293751,2026-03-21,78509,374.16,31109,85,9.44
1003,Diane Cruz,2047,Roy Newman,Orthopedics,South,PainOff,31,37014,2026-03-30,107600,34.4,21238,50,1.74
1012,Ruth Holmes,2050,Michael Daniels,Dermatology,South,SkinGlow,40,45560,2025-12-14,129196,35.26,10026,72,4.54
1004,Daniel Thompson,2020,Dean Johnson,Orthopedics,East,PainOff,393,187854,2025-10-18,158877,118.24,11614,34,16.17
1007,Joseph Schroeder,2041,Margaret Johnson,Dermatology,West,SkinGlow,70,20720,2026-03-10,66084,31.35,12311,12,1.68
1001,Diane Cruz,2008,Mrs. Breanna Lewis DVM,Neurology,North,NeuroPlus,397,268372,2026-02-01,164759,162.89,23293,13,11.52
1013,William Levy,2033,Russell Barnes,Dermatology,South,SkinGlow,494,611572,2026-05-14,54354,1125.16,31413,97,19.47
1002,Allison Wood,2051,Katherine Gregory,Dermatology,North,SkinGlow,225,228825,2025-11-15,113732,201.2,7565,15,30.25
1010,Justin Hays,2033,Russell Barnes,Dermatology,East,SkinGlow,98,72520,2025-07-01,136177,53.25,31317,45,2.32
1000,Diane Cruz,2039,Angela Thomas,Neurology,East,NeuroPlus,67,31825,2026-02-22,129571,24.56,24341,86,1.31
1004,Joanna Smith,2018,Elijah Thompson II,Orthopedics,West,PainOff,129,48504,2026-02-12,195762,24.78,6375,25,7.61
1009,Allison Wood,2014,Allison Zimmerman,Orthopedics,South,PainOff,287,64862,2025-12-23,147128,44.09,22099,34,2.94
1004,Joanna Smith,2021,Bryce Lee,Cardiology,West,HeartSafe,430,162110,2025-11-01,79193,204.7,39560,35,4.1
1004,Michael Williams,2041,Margaret Johnson,Dermatology,North,SkinGlow,53,11342,2026-04-14,127780,8.88,22685,78,0.5
1011,Allison Wood,2050,Michael Daniels,Dermatology,South,SkinGlow,193,122362,2026-02-04,87173,140.37,31353,47,3.9
1003,William Levy,2021,Bryce Lee,Cardiology,South,HeartSafe,447,493041,2025-09-15,132012,373.48,20190,49,24.42
1015,Daniel Thompson,2033,Russell Barnes,Dermatology,West,SkinGlow,128,188544,2025-08-01,104484,180.45,7817,53,24.12
1012,Ruth Holmes,2013,Christopher Palmer,Orthopedics,West,PainOff,244,360388,2025-09-12,114124,315.79,36467,85,9.88
1002,Megan Terry,2051,Katherine Gregory,Dermatology,West,SkinGlow,38,14478,2025-07-31,161933,8.94,26013,52,0.56
1011,Jordan Adams,2000,Erin Young,Dermatology,North,SkinGlow,441,512883,2025-11-20,69623,736.66,33407,22,15.35
1012,Daniel Thompson,2013,Christopher Palmer,Orthopedics,West,PainOff,220,156200,2025-11-09,132349,118.02,24382,88,6.41
1008,Michelle Francis,2002,Allison Quinn,Dermatology,East,SkinGlow,303,374508,2025-10-26,144492,259.19,36132,5,10.36
1007,Ruth Holmes,2055,Gerald Richardson,Orthopedics,South,PainOff,20,27880,2025-11-02,50501,55.21,15382,36,1.81
1013,Krystal Reese,2014,Allison Zimmerman,Orthopedics,West,PainOff,315,94815,2026-03-18,116234,81.57,14121,47,6.71
1005,Justin Hays,2057,Jacob Juarez,Neurology,North,NeuroPlus,203,73283,2025-11-03,173794,42.17,25346,7,2.89
1014,Megan Terry,2037,Suzanne Mclaughlin,Neurology,East,NeuroPlus,206,222480,2025-12-12,123469,180.19,12411,70,17.93
1007,Krystal Reese,2031,Andrew Moore,Neurology,West,NeuroPlus,62,70928,2026-03-19,128631,55.14,9564,99,7.42
1003,William Levy,2049,Seth Evans,Dermatology,West,SkinGlow,165,66825,2026-03-22,76343,87.53,18952,62,3.53
1005,Allison Wood,2029,Jacob Wright,Neurology,South,NeuroPlus,99,117018,2026-02-19,109822,106.55,29200,85,4.01
1005,Daniel Thompson,2059,Melissa Rodriguez,Cardiology,South,HeartSafe,433,549044,2025-12-02,52231,1051.18,23728,18,23.14
1003,Joseph Schroeder,2026,Andrew Matthews,Neurology,South,NeuroPlus,60,37020,2026-01-21,60820,60.87,19183,96,1.93
1013,Daniel Thompson,2053,Jason Meyers,Neurology,North,NeuroPlus,271,336582,2025-10-07,110387,304.91,21181,88,15.89
1003,Jordan Adams,2044,Nathan Buckley,Neurology,East,NeuroPlus,397,581208,2025-10-24,55573,1045.85,12864,50,45.18
1012,Joseph Schroeder,2050,Michael Daniels,Dermatology,North,SkinGlow,413,169330,2026-01-19,76463,221.45,38642,20,4.38
1001,Krystal Reese,2037,Suzanne Mclaughlin,Neurology,East,NeuroPlus,397,356506,2025-12-21,175475,203.17,8339,53,42.75
1011,Jordan Adams,2018,Elijah Thompson II,Orthopedics,South,PainOff,380,351500,2025-12-11,169859,206.94,25983,35,13.53
1003,Robert Pace,2029,Jacob Wright,Neurology,South,NeuroPlus,470,258030,2025-06-08,149528,172.56,8920,56,28.93
1014,Jordan Adams,2011,Miranda Salinas,Cardiology,East,HeartSafe,130,160160,2026-01-06,176661,90.66,7875,8,20.34
1003,Megan Terry,2053,Jason Meyers,Neurology,East,NeuroPlus,125,67500,2025-12-21,139521,48.38,7174,92,9.41
1014,Ruth Holmes,2036,Kristina Thompson,Dermatology,South,SkinGlow,436,311304,2025-09-12,154712,201.22,31934,9,9.75
1010,Daniel Thompson,2055,Gerald Richardson,Orthopedics,South,PainOff,404,301384,2025-10-07,149453,201.66,19577,72,15.39
1008,Michelle Francis,2001,Gina Hernandez,Orthopedics,East,PainOff,480,669600,2026-01-27,57078,1173.13,14648,69,45.71
1009,Allison Wood,2059,Melissa Rodriguez,Cardiology,South,HeartSafe,156,180960,2026-05-15,139046,130.14,30576,17,5.92
1004,Jordan Adams,2023,Sara Salazar,Cardiology,West,HeartSafe,227,149366,2026-05-19,57450,259.99,6494,79,23.0
1006,Daniel Thompson,2007,Craig Rodriguez,Neurology,West,NeuroPlus,178,65504,2025-11-24,134116,48.84,5195,58,12.61
1005,Diane Cruz,2014,Allison Zimmerman,Orthopedics,West,PainOff,191,96455,2025-09-10,78534,122.82,31836,56,3.03
1001,Jordan Adams,2020,Dean Johnson,Orthopedics,North,PainOff,387,533673,2026-05-14,193822,275.34,37096,34,14.39
1008,Jordan Adams,2024,Tracy Williams,Dermatology,North,SkinGlow,179,205671,2025-10-29,122297,168.17,8251,50,24.93
1014,Ruth Holmes,2002,Allison Quinn,Dermatology,West,SkinGlow,431,120680,2025-08-05,98483,122.54,21809,76,5.53
1009,Ruth Holmes,2040,Nicole Hernandez,Cardiology,North,HeartSafe,387,373068,2025-05-29,148485,251.25,16191,27,23.04
1000,Diane Cruz,2030,Kathleen Harris,Neurology,North,NeuroPlus,200,123800,2025-09-27,104190,118.82,12227,45,10.13
1008,Megan Terry,2046,Michael Robertson,Cardiology,North,HeartSafe,368,223744,2026-04-01,125844,177.79,37569,73,5.96
1008,Michelle Francis,2020,Dean Johnson,Orthopedics,East,PainOff,406,304906,2026-02-04,162570,187.55,27922,60,10.92
1015,Krystal Reese,2016,Isaac Mann,Cardiology,North,HeartSafe,133,79534,2025-12-03,102183,77.83,7684,59,10.35
1011,Megan Terry,2030,Kathleen Harris,Neurology,West,NeuroPlus,465,313410,2025-05-29,140424,223.19,15405,51,20.34
1011,Michael Williams,2027,Andrew Huffman,Orthopedics,North,PainOff,97,64408,2025-09-01,178428,36.1,34206,68,1.88
1007,William Levy,2029,Jacob Wright,Neurology,West,NeuroPlus,355,375235,2026-01-20,75219,498.86,19844,83,18.91
1012,Megan Terry,2012,Brandon Rodriguez,Orthopedics,North,PainOff,247,79781,2025-10-23,146437,54.48,20405,83,3.91
1002,Robert Pace,2004,Tina Lara,Neurology,South,NeuroPlus,290,322190,2025-11-25,89436,360.25,36311,95,8.87
1000,Diane Cruz,2038,Becky Garza,Cardiology,West,HeartSafe,90,115110,2026-04-05,90531,127.15,9631,88,11.95
1014,Jessica Vaughn,2011,Miranda Salinas,Cardiology,South,HeartSafe,133,64638,2025-10-18,152926,42.27,20064,54,3.22
1000,Joseph Schroeder,2014,Allison Zimmerman,Orthopedics,South,PainOff,221,234481,2025-07-25,134155,174.78,20109,76,11.66
1011,Michelle Francis,2034,Anna Thomas,Orthopedics,West,PainOff,185,272320,2025-09-09,123576,220.37,10847,29,25.11
1000,Jordan Adams,2047,Roy Newman,Orthopedics,South,PainOff,81,61965,2025-09-18,155958,39.73,10708,92,5.79
1012,Justin Hays,2055,Gerald Richardson,Orthopedics,West,PainOff,125,110625,2025-06-02,108308,102.14,14710,57,7.52
1012,Jessica Vaughn,2023,Sara Salazar,Cardiology,North,HeartSafe,373,295043,2025-11-06,63524,464.46,25174,84,11.72
1006,Daniel Thompson,2027,Andrew Huffman,Orthopedics,East,PainOff,114,64524,2026-03-11,118294,54.55,32927,6,1.96
1000,Jessica Vaughn,2012,Brandon Rodriguez,Orthopedics,West,PainOff,81,57834,2025-09-27,152660,37.88,20841,5,2.78
1000,Krystal Reese,2014,Allison Zimmerman,Orthopedics,West,PainOff,108,65664,2025-05-28,199208,32.96,7457,13,8.81
1001,Joseph Schroeder,2056,Michael Smith,Dermatology,West,SkinGlow,118,172634,2025-10-10,118760,145.36,38276,21,4.51
1008,Daniel Thompson,2031,Andrew Moore,Neurology,South,NeuroPlus,142,48138,2025-11-08,166554,28.9,17702,29,2.72
1004,Justin Hays,2007,Craig Rodriguez,Neurology,West,NeuroPlus,323,76874,2025-07-27,144910,53.05,19146,80,4.02
1010,Ruth Holmes,2041,Margaret Johnson,Dermatology,East,SkinGlow,173,87019,2025-11-12,108963,79.86,6409,60,13.58
1014,Joanna Smith,2011,Miranda Salinas,Cardiology,North,HeartSafe,310,338520,2025-07-21,80988,417.99,8535,45,39.66
1001,Joanna Smith,2028,Paula Martinez,Cardiology,South,HeartSafe,175,145600,2025-10-14,80143,181.68,36718,37,3.97
1009,Diane Cruz,2050,Michael Daniels,Dermatology,East,SkinGlow,115,162725,2026-03-11,58255,279.33,15384,72,10.58
1000,Daniel Thompson,2059,Melissa Rodriguez,Cardiology,West,HeartSafe,264,317328,2025-10-04,100946,314.35,35115,43,9.04
1002,Ruth Holmes,2008,Mrs. Breanna Lewis DVM,Neurology,North,NeuroPlus,261,346869,2026-04-23,133260,260.29,24310,30,14.27
1001,Jordan Adams,2003,Christopher Davis,Cardiology,North,HeartSafe,159,146121,2026-03-03,180330,81.03,11072,96,13.2
1011,Jessica Vaughn,2020,Dean Johnson,Orthopedics,East,PainOff,22,4774,2026-03-15,56065,8.52,21382,31,0.22
1001,Allison Wood,2003,Christopher Davis,Cardiology,South,HeartSafe,239,187854,2025-07-03,122619,153.2,15535,96,12.09
1003,Justin Hays,2038,Becky Garza,Cardiology,West,HeartSafe,101,70902,2025-06-24,146512,48.39,27916,69,2.54
1000,Justin Hays,2038,Becky Garza,Cardiology,East,HeartSafe,127,84709,2025-09-24,75642,111.99,33887,82,2.5
1006,Justin Hays,2022,Adam Bonilla,Neurology,South,NeuroPlus,27,32967,2026-03-17,137461,23.98,17564,82,1.88
1015,Allison Wood,2031,Andrew Moore,Neurology,North,NeuroPlus,97,101171,2026-03-23,61035,165.76,28168,85,3.59
1004,Robert Pace,2026,Andrew Matthews,Neurology,North,NeuroPlus,395,314815,2026-02-27,171829,183.21,32420,75,9.71
1007,Jordan Adams,2044,Nathan Buckley,Neurology,East,NeuroPlus,99,118008,2025-10-23,72416,162.96,5546,13,21.28
1010,Daniel Thompson,2009,Valerie White,Cardiology,East,HeartSafe,449,526228,2025-06-28,179478,293.2,32628,27,16.13
1015,Allison Wood,2022,Adam Bonilla,Neurology,South,NeuroPlus,342,197334,2025-12-02,198182,99.57,24993,47,7.9
1005,Justin Hays,2013,Christopher Palmer,Orthopedics,South,PainOff,257,309171,2025-12-31,163849,188.69,36145,56,8.55
1007,Krystal Reese,2054,Valerie Gaines,Orthopedics,West,PainOff,126,133812,2026-02-02,163331,81.93,25450,54,5.26
1002,Jordan Adams,2029,Jacob Wright,Neurology,South,NeuroPlus,294,184926,2026-01-06,74174,249.31,37472,45,4.94
1012,Robert Pace,2031,Andrew Moore,Neurology,South,NeuroPlus,255,316710,2025-10-05,148940,212.64,25229,46,12.55
1000,Krystal Reese,2046,Michael Robertson,Cardiology,East,HeartSafe,496,441440,2026-05-18,135957,324.69,28084,45,15.72
1012,Diane Cruz,2016,Isaac Mann,Cardiology,South,HeartSafe,36,46404,2026-04-03,70530,65.79,7084,69,6.55
1011,Krystal Reese,2048,Cynthia Hodges,Cardiology,South,HeartSafe,246,266664,2026-02-17,131230,203.2,5497,59,48.51
1000,Jordan Adams,2047,Roy Newman,Orthopedics,South,PainOff,105,24255,2026-05-22,148513,16.33,33698,37,0.72
1007,Jordan Adams,2002,Allison Quinn,Dermatology,South,SkinGlow,395,359450,2025-05-27,103036,348.86,29638,90,12.13
1013,Robert Pace,2055,Gerald Richardson,Orthopedics,East,PainOff,351,477360,2025-09-20,97028,491.98,14201,49,33.61
1006,Daniel Thompson,2057,Jacob Juarez,Neurology,West,NeuroPlus,206,296434,2026-03-06,121400,244.18,31337,40,9.46
1006,William Levy,2001,Gina Hernandez,Orthopedics,East,PainOff,163,209944,2026-02-10,174054,120.62,36572,70,5.74
1008,Michael Williams,2051,Katherine Gregory,Dermatology,East,SkinGlow,171,58140,2025-09-15,134019,43.38,25332,34,2.3
1011,Jordan Adams,2009,Valerie White,Cardiology,East,HeartSafe,298,115028,2025-08-28,160742,71.56,25710,43,4.47
1015,Ruth Holmes,2043,Barry Daniel,Dermatology,South,SkinGlow,186,116994,2026-01-13,123304,94.88,36096,31,3.24
1010,Diane Cruz,2032,Samantha Garcia,Cardiology,North,HeartSafe,114,77862,2025-10-17,96066,81.05,8320,60,9.36
